21302180,상권,전통시장,2130218,2019,3,신월중앙시장,등촌제3동,11500535,Red,Green,Green,Blue,Orange
21302190,상권,전통시장,2130219,2019,3,까치산시장,화곡제8동,11500593,Red,Orange,Orange,Red,Green
21302200,상권,전통시장,2130220,2019,3,등마루시장,등촌제1동,11500520,Red,Yellow,Blue,Blue,Red
21302210,상권,전통시장,2130221,2019,3,남부골목시장(남부화곡시장 남부시장),화곡제4동,11500570,Green,Orange,Green,Red,Green
21302220,상권,전통시장,2130222,2019,3,오류시장,오류제1동,11530770,Orange,Orange,Green,Orange,Orange
21302230,상권,전통시장,2130223,2019,3,고척근린시장,고척제2동,11530730,Red,Yellow,Green,Green,Orange
21302240,상권,전통시장,2130224,2019,3,개봉프라자(고척근린시장),고척제2동,11530730,Orange,Orange,Blue,Green,Red
21302250,상권,전통시장,2130225,2019,3,개봉중앙시장,개봉제2동,11530750,Orange,Yellow,Yellow,Orange,Yellow
21302260,상권,전통시장,2130226,2019,3,고척프라자,고척제1동,11530720,Red,Red,Green,Yellow,Yellow
21302270,상권,전통시장,2130227,2019,3,고척골목시장상점가(그라운드 고척),고척제1동,11530720,Yellow,Yellow,Blue,Yellow,Red
21302280,상권,전통시장,2130228,2019,3,구로시장,구로제4동,11530550,Orange,Yellow,Blue,Yellow,Orange
21302290,상권,전통시장,2130229,2019,3,남구로시장,구로제2동,11530530,Red,Yellow,Yellow,Yellow,Orange
21302300,상권,전통시장,2130230,2019,3,가리봉시장,가리봉동,11530595,Red,Orange,Green,Green,Orange
21302310,상권,전통시장,2130231,2019,3,독산동 우시장,독산제1동,11545610,Red,Orange,Orange,Red,Green
21302320,상권,전통시장,2130232,2019,3,독산동 맛나는거리상점가(독산동 맛나는거리),독산제4동,11545640,Red,Yellow,Green,Green,Orange
21302330,상권,전통시장,2130233,2019,3,남문시장,독산제3동,11545630,Red,Yellow,Green,Orange,Orange
21302340,상권,전통시장,2130234,2019,3,푸른터시장(기능상실),독산제3동,11545630,Red,Yellow,Green,Blue,Orange
21302350,상권,전통시장,2130235,2019,3,대명여울빛거리시장(대명시장),시흥제1동,11545670,Yellow,Red,Green,Orange,Blue
21302360,상권,전통시장,2130236,2019,3,비단길현대시장(현대시장),시흥제1동,11545670,Yellow,Orange,Yellow,Yellow,Yellow
21302370,상권,전통시장,2130237,2019,3,박미시장(기능상실),시흥제3동,11545690,Red,Yellow,Yellow,Yellow,Orange
21302380,상권,전통시장,2130238,2019,3,은행나무시장,시흥제5동,11545710,Red,Yellow,Green,Orange,Orange
21302390,상권,전통시장,2130239,2019,3,양남시장,양평제1동,11560610,Yellow,Yellow,Blue,Blue,Red
21302400,상권,전통시장,2130240,2019,3,영등포유통상가,당산제1동,11560550,Orange,Green,Yellow,Red,Orange
21302410,상권,전통시장,2130241,2019,3,선유도역 골목형상점가,양평제2동,11560620,Orange,Green,Yellow,Green,Orange
21302420,상권,전통시장,2130242,2019,3,대림중앙 골목형상점가,대림제2동,11560710,Red,Green,Yellow,Blue,Orange
21302430,상권,전통시장,2130243,2019,3,도림시장,도림동,11560585,Orange,Yellow,Blue,Blue,Red
21302440,상권,전통시장,2130244,2019,3,대림중앙시장,대림제2동,11560710,Orange,Green,Yellow,Red,Orange
21302450,상권,전통시장,2130245,2019,3,영일시장,문래동,11560605,Yellow,Green,Yellow,Orange,Yellow
21302460,상권,전통시장,2130246,2019,3,영등포청과시장(조광시장),당산제1동,11560550,Red,Green,Orange,Orange,Yellow
21302470,상권,전통시장,2130247,2019,3,우리시장,대림제1동,11560700,Yellow,Orange,Blue,Green,Orange
21302480,상권,전통시장,2130248,2019,3,영등포역지하도상점가,영등포본동,11560515,Orange,Blue,Green,Red,Red
21302490,상권,전통시장,2130249,2019,3,동남상가,영등포동,11560535,Green,Green,Blue,Blue,Red
21302500,상권,전통시장,2130250,2019,3,삼구시장(로타리상가),영등포동,11560535,Yellow,Green,Blue,Blue,Red
21302510,상권,전통시장,2130251,2019,3,영등포시장지하도상점가,영등포동,11560535,Yellow,Blue,Blue,Blue,Red
21302520,상권,전통시장,2130252,2019,3,영등포로타리지하도상점가,영등포동,11560535,Orange,Blue,Blue,Blue,Red
21302530,상권,전통시장,2130253,2019,3,영신상가(제일상가),영등포동,11560535,Yellow,Green,Blue,Blue,Red
21302540,상권,전통시장,2130254,2019,3,남서울상가,영등포동,11560535,Yellow,Blue,Blue,Green,Red
21302550,상권,전통시장,2130255,2019,3,영등포전통시장,영등포동,11560535,Orange,Blue,Yellow,Orange,Orange
21302560,상권,전통시장,2130256,2019,3,신동시장,신길제3동,11560650,Yellow,Green,Green,Orange,Orange
21302570,상권,전통시장,2130257,2019,3,영등포시장기계공구상가,영등포동,11560535,Green,Green,Blue,Red,Red
21302580,상권,전통시장,2130258,2019,3,영진시장A동,신길제6동,11560680,Red,Green,Blue,Blue,Red
21302590,상권,전통시장,2130259,2019,3,대신시장,신길제1동,11560630,Red,Yellow,Green,Yellow,Orange
21302600,상권,전통시장,2130260,2019,3,신대방1동골목상권,신대방제1동,11590670,Yellow,Yellow,Green,Orange,Orange
21302610,상권,전통시장,2130261,2019,3,성대전통시장(성대시장),상도제3동,11590550,Orange,Yellow,Green,Red,Orange
21302620,상권,전통시장,2130262,2019,3,상도도깨비 골목형상점가,상도제2동,11590540,Orange,Yellow,Green,Yellow,Orange
21302630,상권,전통시장,2130263,2019,3,신노량진시장(기능상실),노량진제2동,11590520,Red,Green,Orange,Blue,Orange
21302640,상권,전통시장,2130264,2019,3,상도약수골목형상점가,상도제4동,11590560,Red,Orange,Red,Orange,Green
21302650,상권,전통시장,2130265,2019,3,노량진중앙시장,노량진제1동,11590510,Red,Green,Orange,Orange,Orange
21302660,상권,전통시장,2130266,2019,3,만양로상점가,노량진제1동,11590510,Yellow,Blue,Blue,Green,Red
21302670,상권,전통시장,2130267,2019,3,본동인정시장(기능상실),노량진제1동,11590510,Yellow,Green,Green,Orange,Red
21302680,상권,전통시장,2130268,2019,3,상도전통시장,상도제1동,11590530,Red,Orange,Red,Yellow,Yellow
21302690,상권,전통시장,2130269,2019,3,강남시장(동작구 강남시장),상도제1동,11590530,Yellow,Orange,Blue,Yellow,Red
21302700,상권,전통시장,2130270,2019,3,흑석시장,흑석동,11590605,Yellow,Yellow,Blue,Green,Red
21302710,상권,전통시장,2130271,2019,3,남성역골목시장,사당제4동,11590650,Red,Yellow,Yellow,Yellow,Yellow
21302720,상권,전통시장,2130272,2019,3,사당시장,사당제4동,11590650,Orange,Green,Green,Blue,Orange
21302730,상권,전통시장,2130273,2019,3,남성사계시장(남성시장),사당제2동,11590630,Orange,Orange,Orange,Red,Yellow
21302740,상권,전통시장,2130274,2019,3,사당1동먹자골목상점가(사당1동먹자골목),사당제1동,11590620,Orange,Orange,Yellow,Orange,Yellow
21302750,상권,전통시장,2130275,2019,3,강남골목시장,조원동,11620725,Red,Green,Green,Blue,Orange
21302760,상권,전통시장,2130276,2019,3,신림중앙시장(조원동 펭귄시장),조원동,11620725,Red,Green,Green,Blue,Orange
21302770,상권,전통시장,2130277,2019,3,조원동 펭귄시장(신림중앙시장),조원동,11620725,Red,Yellow,Yellow,Blue,Orange
21302780,상권,전통시장,2130278,2019,3,미성동 도깨비시장 골목형상점가,미성동,11620765,Red,Orange,Yellow,Blue,Yellow
21302790,상권,전통시장,2130279,2019,3,관악신사시장,신사동,11620685,Red,Yellow,Orange,Green,Yellow
21302800,상권,전통시장,2130280,2019,3,신림종합시장,신사동,11620685,Orange,Yellow,Blue,Green,Red
21302810,상권,전통시장,2130281,2019,3,우림시장,난곡동,11620775,Red,Green,Green,Blue,Orange
21302820,상권,전통시장,2130282,2019,3,난곡 골목형상점가,난곡동,11620775,Orange,Yellow,Yellow,Blue,Orange
21302830,상권,전통시장,2130283,2019,3,신원시장,신원동,11620655,Red,Yellow,Green,Blue,Orange
21302840,상권,전통시장,2130284,2019,3,관악종합시장(신원시장),신원동,11620655,Red,Blue,Yellow,Blue,Red
21302850,상권,전통시장,2130285,2019,3,서원동상점가,서원동,11620645,Red,Green,Green,Orange,Orange
21302860,상권,전통시장,2130286,2019,3,신신림시장(삼성동시장),삼성동,11620745,Orange,Yellow,Green,Blue,Orange
21302870,상권,전통시장,2130287,2019,3,삼성동 시장(삼성동시장),삼성동,11620745,Orange,Green,Orange,Blue,Orange
21302880,상권,전통시장,2130288,2019,3,신림현대종합상가,서림동,11620665,Red,Orange,Yellow,Blue,Orange
21302890,상권,전통시장,2130289,2019,3,봉일시장,은천동,11620605,Red,Green,Green,Blue,Red
21302900,상권,전통시장,2130290,2019,3,영림시장,청룡동,11620595,Orange,Orange,Green,Red,Yellow
21302910,상권,전통시장,2130291,2019,3,봉천제일종합시장,청룡동,11620595,Red,Orange,Blue,Red,Red
21302920,상권,전통시장,2130292,2019,3,봉천현대시장,은천동,11620605,Yellow,Orange,Blue,Red,Orange
21302930,상권,전통시장,2130293,2019,3,봉천중앙시장,중앙동,11620615,Yellow,Orange,Blue,Red,Orange
21302940,상권,전통시장,2130294,2019,3,관악중부시장,행운동,11620575,Red,Orange,Yellow,Orange,Yellow
21302950,상권,전통시장,2130295,2019,3,인헌시장(원당종합시장),인헌동,11620625,Red,Orange,Orange,Red,Yellow
21302960,상권,전통시장,2130296,2019,3,남부종합시장,방배본동,11650590,Yellow,Orange,Blue,Yellow,Orange
21302970,상권,전통시장,2130297,2019,3,강남터미널지하도상점가1구역,반포4동,11650581,Orange,Orange,Blue,Green,Red
21302980,상권,전통시장,2130298,2019,3,강남터미널지하도상점가2구역,반포4동,11650581,Orange,Orange,Yellow,Green,Yellow
21302990,상권,전통시장,2130299,2019,3,엔터식스 강남점,반포4동,11650581,Orange,Green,Yellow,Red,Orange
21303000,상권,전통시장,2130300,2019,3,강남터미널지하도상점가3구역,반포4동,11650581,Red,Blue,Blue,Green,Red
21303010,상권,전통시장,2130301,2019,3,양재시장,양재1동,11650651,Green,Yellow,Blue,Blue,Red
21303020,상권,전통시장,2130302,2019,3,강남시장(강남구 강남시장),신사동,11680510,Green,Green,Blue,Blue,Red
21303030,상권,전통시장,2130303,2019,3,영동전통시장,논현1동,11680521,Yellow,Orange,Orange,Orange,Green
21303040,상권,전통시장,2130304,2019,3,신사상가,압구정동,11680545,Red,Green,Yellow,Orange,Orange
21303050,상권,전통시장,2130305,2019,3,논현종합시장,논현2동,11680531,Red,Green,Blue,Yellow,Red
21303060,상권,전통시장,2130306,2019,3,강남언주로,역삼1동,11680640,Red,Blue,Green,Orange,Red
21303070,상권,전통시장,2130307,2019,3,도곡시장,역삼2동,11680650,Red,Blue,Orange,Orange,Orange
21303080,상권,전통시장,2130308,2019,3,청담삼익시장,청담동,11680565,Yellow,Blue,Blue,Green,Red
21303090,상권,전통시장,2130309,2019,3,은마종합상점가,대치2동,11680610,Orange,Green,Yellow,Orange,Orange
21303100,상권,전통시장,2130310,2019,3,강남개포시장,개포2동,11680670,Orange,Green,Orange,Orange,Orange
21303110,상권,전통시장,2130311,2019,3,새마을시장,잠실본동,11710650,Yellow,Yellow,Yellow,Red,Yellow
21303120,상권,전통시장,2130312,2019,3,석촌시장,석촌동,11710600,Yellow,Yellow,Green,Red,Orange
21303130,상권,전통시장,2130313,2019,3,방이시장,방이2동,11710562,Yellow,Green,Yellow,Red,Yellow
21303140,상권,전통시장,2130314,2019,3,풍납시장,풍납1동,11710510,Orange,Green,Yellow,Red,Orange
21303150,상권,전통시장,2130315,2019,3,문정동 로데오거리 상점가(문정동 로데오거리),문정1동,11710641,Yellow,Orange,Yellow,Red,Green
21303160,상권,전통시장,2130316,2019,3,마천시장,마천2동,11710550,Orange,Green,Yellow,Orange,Orange
21303170,상권,전통시장,2130317,2019,3,마천중앙시장,마천2동,11710550,Yellow,Green,Green,Red,Yellow
21303180,상권,전통시장,2130318,2019,3,로데오거리상점가,천호제2동,11740610,Orange,Green,Orange,Red,Yellow
21303190,상권,전통시장,2130319,2019,3,성내전통시장,성내제2동,11740650,Yellow,Yellow,Green,Orange,Yellow
21303200,상권,전통시장,2130320,2019,3,암사종합시장,암사제1동,11740570,Red,Green,Yellow,Red,Orange
21303210,상권,전통시장,2130321,2019,3,장신구 특화거리 상점가,성내제1동,11740640,Red,Orange,Orange,Orange,Yellow
21303220,상권,전통시장,2130322,2019,3,고분다리전통시장,천호제3동,11740620,Red,Yellow,Yellow,Orange,Yellow
21303230,상권,전통시장,2130323,2019,3,둔촌역전통시장,성내제3동,11740660,Red,Green,Yellow,Red,Orange
21303240,상권,전통시장,2130324,2019,3,길동복조리시장,길동,11740685,Orange,Green,Yellow,Red,Orange
21303250,상권,전통시장,2130325,2019,3,명일전통시장,명일제1동,11740530,Orange,Yellow,Red,Blue,Yellow
21303260,상권,전통시장,2130326,2019,3,고덕 골목형상점가,고덕제2동,11740560,Yellow,Green,Red,Blue,Green
11110515,행정동,,,2019,3,,청림동,11110515,Red,Yellow,Orange,Red,Yellow
11110530,행정동,,,2019,3,,사직동,11110530,Orange,Orange,Orange,Orange,Green
11110540,행정동,,,2019,3,,삼청동,11110540,Red,Green,Red,Orange,Yellow
11110550,행정동,,,2019,3,,부암동,11110550,Green,Orange,Orange,Red,Blue
11110560,행정동,,,2019,3,,평창동,11110560,Green,Red,Red,Red,Blue
11110570,행정동,,,2019,3,,무악동,11110570,Red,Yellow,Green,Green,Orange
11110580,행정동,,,2019,3,,교남동,11110580,Red,Yellow,Green,Orange,Orange
11110600,행정동,,,2019,3,,가회동,11110600,Orange,Red,Orange,Red,Green
11110615,행정동,,,2019,3,,종로1·2·3·4가동,11110615,Orange,Green,Green,Green,Orange
11110630,행정동,,,2019,3,,종로5·6가동,11110630,Orange,Blue,Blue,Green,Red
11110640,행정동,,,2019,3,,이화동,11110640,Orange,Blue,Yellow,Yellow,Orange
11110650,행정동,,,2019,3,,혜화동,11110650,Yellow,Yellow,Orange,Yellow,Green
11110670,행정동,,,2019,3,,창신1동,11110670,Orange,Yellow,Blue,Blue,Red
11110680,행정동,,,2019,3,,창신2동,11110680,Green,Orange,Orange,Yellow,Blue
11110690,행정동,,,2019,3,,창신3동,11110690,Yellow,Green,Red,Orange,Yellow
11110700,행정동,,,2019,3,,숭인1동,11110700,Green,Red,Yellow,Yellow,Blue
11110710,행정동,,,2019,3,,숭인2동,11110710,Orange,Red,Green,Blue,Yellow
11140520,행정동,,,2019,3,,소공동,11140520,Green,Blue,Blue,Green,Red
11140540,행정동,,,2019,3,,회현동,11140540,Yellow,Blue,Green,Yellow,Red
11140550,행정동,,,2019,3,,명동,11140550,Orange,Blue,Blue,Blue,Red
11140570,행정동,,,2019,3,,필동,11140570,Orange,Blue,Blue,Blue,Red
11140580,행정동,,,2019,3,,장충동,11140580,Yellow,Blue,Yellow,Yellow,Red
11140590,행정동,,,2019,3,,광희동,11140590,Green,Blue,Green,Yellow,Red
11140605,행정동,,,2019,3,,을지로동,11140605,Orange,Blue,Green,Blue,Red
11140615,행정동,,,2019,3,,신당동,11140615,Orange,Blue,Blue,Blue,Red
11140625,행정동,,,2019,3,,다산동,11140625,Yellow,Green,Orange,Green,Yellow
11140635,행정동,,,2019,3,,약수동,11140635,Orange,Green,Green,Orange,Orange
11140645,행정동,,,2019,3,,청구동,11140645,Red,Green,Orange,Green,Orange
11140650,행정동,,,2019,3,,신당5동,11140650,Red,Blue,Yellow,Yellow,Red
11140665,행정동,,,2019,3,,동화동,11140665,Orange,Blue,Yellow,Red,Red
11140670,행정동,,,2019,3,,황학동,11140670,Orange,Blue,Yellow,Yellow,Red
11140680,행정동,,,2019,3,,중림동,11140680,Yellow,Green,Green,Yellow,Orange
11170510,행정동,,,2019,3,,후암동,11170510,Yellow,Yellow,Orange,Green,Yellow
11170520,행정동,,,2019,3,,용산2가동,11170520,Orange,Yellow,Green,Green,Orange
11170530,행정동,,,2019,3,,남영동,11170530,Blue,Blue,Yellow,Yellow,Yellow
11170555,행정동,,,2019,3,,청운효자동,11170555,Yellow,Orange,Green,Yellow,Yellow
11170560,행정동,,,2019,3,,원효로1동,11170560,Orange,Orange,Green,Yellow,Yellow
11170570,행정동,,,2019,3,,원효로2동,11170570,Green,Green,Yellow,Orange,Yellow
11170580,행정동,,,2019,3,,효창동,11170580,Yellow,Red,Orange,Yellow,Blue
11170590,행정동,,,2019,3,,용문동,11170590,Orange,Orange,Orange,Yellow,Yellow
11170625,행정동,,,2019,3,,한강로동,11170625,Green,Blue,Green,Orange,Red
11170630,행정동,,,2019,3,,이촌1동,11170630,Yellow,Orange,Blue,Green,Orange
11170640,행정동,,,2019,3,,이촌2동,11170640,Blue,Green,Yellow,Orange,Green
11170650,행정동,,,2019,3,,이태원1동,11170650,Blue,Green,Green,Yellow,Yellow
11170660,행정동,,,2019,3,,이태원2동,11170660,Red,Red,Red,Orange,Green
11170685,행정동,,,2019,3,,한남동,11170685,Yellow,Orange,Red,Red,Green
11170690,행정동,,,2019,3,,서빙고동,11170690,Green,Yellow,Orange,Red,Green
11170700,행정동,,,2019,3,,보광동,11170700,Orange,Red,Blue,Green,Orange
11200520,행정동,,,2019,3,,왕십리2동,11200520,Blue,Red,Green,Yellow,Blue
11200535,행정동,,,2019,3,,왕십리도선동,11200535,Orange,Blue,Orange,Orange,Red
11200540,행정동,,,2019,3,,마장동,11200540,Green,Blue,Orange,Orange,Orange
11200550,행정동,,,2019,3,,사근동,11200550,Red,Orange,Green,Yellow,Yellow
11200560,행정동,,,2019,3,,행당1동,11200560,Yellow,Blue,Yellow,Orange,Orange
11200580,행정동,,,2019,3,,응봉동,11200580,Yellow,Green,Yellow,Yellow,Yellow
11200590,행정동,,,2019,3,,금호1가동,11200590,Green,Yellow,Green,Green,Yellow
11200615,행정동,,,2019,3,,금호2·3가동,11200615,Orange,Orange,Blue,Blue,Orange
11200620,행정동,,,2019,3,,금호4가동,11200620,Red,Green,Orange,Green,Orange
11200645,행정동,,,2019,3,,옥수동,11200645,Red,Yellow,Orange,Yellow,Yellow
11200650,행정동,,,2019,3,,성수1가1동,11200650,Yellow,Yellow,Orange,Green,Green
11200660,행정동,,,2019,3,,성수1가2동,11200660,Green,Green,Green,Orange,Yellow
11200670,행정동,,,2019,3,,성수2가1동,11200670,Orange,Yellow,Orange,Yellow,Yellow
11200690,행정동,,,2019,3,,성수2가3동,11200690,Orange,Green,Orange,Orange,Yellow
11200720,행정동,,,2019,3,,송정동,11200720,Red,Blue,Yellow,Orange,Red
11200790,행정동,,,2019,3,,용답동,11200790,Orange,Green,Yellow,Orange,Orange
11215710,행정동,,,2019,3,,화양동,11215710,Yellow,Yellow,Yellow,Green,Yellow
11215730,행정동,,,2019,3,,군자동,11215730,Yellow,Yellow,Yellow,Yellow,Yellow
11215740,행정동,,,2019,3,,중곡1동,11215740,Orange,Yellow,Yellow,Yellow,Yellow
11215750,행정동,,,2019,3,,중곡2동,11215750,Orange,Orange,Red,Yellow,Green
11215760,행정동,,,2019,3,,중곡3동,11215760,Red,Blue,Blue,Green,Red
11215770,행정동,,,2019,3,,중곡4동,11215770,Orange,Yellow,Yellow,Yellow,Yellow
11215780,행정동,,,2019,3,,능동,11215780,Blue,Yellow,Orange,Orange,Blue
11215810,행정동,,,2019,3,,광장동,11215810,Red,Yellow,Red,Orange,Yellow
11215820,행정동,,,2019,3,,자양1동,11215820,Red,Red,Orange,Green,Green
11215830,행정동,,,2019,3,,자양2동,11215830,Orange,Yellow,Green,Yellow,Orange
11215840,행정동,,,2019,3,,자양3동,11215840,Red,Yellow,Green,Green,Orange
11215847,행정동,,,2019,3,,자양4동,11215847,Yellow,Yellow,Blue,Green,Red
11215850,행정동,,,2019,3,,구의1동,11215850,Blue,Red,Green,Green,Blue
11215860,행정동,,,2019,3,,구의2동,11215860,Red,Orange,Yellow,Yellow,Yellow
11215870,행정동,,,2019,3,,구의3동,11215870,Yellow,Orange,Yellow,Green,Green
11230536,행정동,,,2019,3,,용신동,11230536,Yellow,Blue,Yellow,Yellow,Orange
11230545,행정동,,,2019,3,,제기동,11230545,Yellow,Yellow,Green,Green,Orange
11230560,행정동,,,2019,3,,전농1동,11230560,Green,Blue,Yellow,Green,Orange
11230570,행정동,,,2019,3,,전농2동,11230570,Yellow,Yellow,Yellow,Orange,Green
11230600,행정동,,,2019,3,,답십리1동,11230600,Red,Yellow,Green,Green,Orange
11230610,행정동,,,2019,3,,답십리2동,11230610,Orange,Orange,Yellow,Orange,Yellow
11230650,행정동,,,2019,3,,장안1동,11230650,Orange,Orange,Orange,Orange,Green
11230660,행정동,,,2019,3,,장안2동,11230660,Orange,Red,Orange,Orange,Green
11230705,행정동,,,2019,3,,청량리동,11230705,Orange,Orange,Yellow,Green,Yellow
11230710,행정동,,,2019,3,,회기동,11230710,Orange,Orange,Yellow,Yellow,Yellow
11230720,행정동,,,2019,3,,휘경1동,11230720,Yellow,Green,Blue,Green,Red
11230730,행정동,,,2019,3,,휘경2동,11230730,Green,Yellow,Red,Yellow,Green
11230740,행정동,,,2019,3,,이문1동,11230740,Orange,Orange,Red,Green,Green
11230750,행정동,,,2019,3,,이문2동,11230750,Yellow,Orange,Blue,Blue,Red
11260520,행정동,,,2019,3,,면목2동,11260520,Orange,Yellow,Orange,Yellow,Yellow
11260540,행정동,,,2019,3,,면목4동,11260540,Red,Orange,Red,Yellow,Yellow
11260550,행정동,,,2019,3,,면목5동,11260550,Orange,Orange,Orange,Orange,Green
11260565,행정동,,,2019,3,,면목본동,11260565,Green,Orange,Orange,Yellow,Blue
11260570,행정동,,,2019,3,,면목7동,11260570,Orange,Orange,Orange,Green,Green
11260575,행정동,,,2019,3,,면목3·8동,11260575,Green,Orange,Yellow,Green,Yellow
11260580,행정동,,,2019,3,,상봉1동,11260580,Orange,Red,Red,Yellow,Green
11260590,행정동,,,2019,3,,상봉2동,11260590,Yellow,Yellow,Yellow,Yellow,Yellow
11260600,행정동,,,2019,3,,중화1동,11260600,Orange,Orange,Orange,Green,Green
11260610,행정동,,,2019,3,,중화2동,11260610,Yellow,Yellow,Green,Yellow,Orange
11260620,행정동,,,2019,3,,묵1동,11260620,Orange,Green,Orange,Green,Yellow
11260630,행정동,,,2019,3,,묵2동,11260630,Orange,Red,Orange,Green,Blue
11260655,행정동,,,2019,3,,망우본동,11260655,Yellow,Yellow,Yellow,Orange,Yellow
11260660,행정동,,,2019,3,,망우3동,11260660,Green,Orange,Blue,Green,Red
11260680,행정동,,,2019,3,,신내1동,11260680,Yellow,Yellow,Blue,Blue,Red
11260690,행정동,,,2019,3,,신내2동,11260690,Yellow,Orange,Blue,Blue,Orange
11290525,행정동,,,2019,3,,성북동,11290525,Green,Orange,Orange,Red,Blue
11290555,행정동,,,2019,3,,삼선동,11290555,Green,Orange,Green,Green,Yellow
11290575,행정동,,,2019,3,,동선동,11290575,Yellow,Orange,Red,Yellow,Green
11290600,행정동,,,2019,3,,안암동,11290600,Yellow,Orange,Green,Green,Yellow
11290610,행정동,,,2019,3,,보문동,11290610,Yellow,Orange,Orange,Yellow,Green
11290620,행정동,,,2019,3,,정릉1동,11290620,Yellow,Orange,Yellow,Yellow,Green
11290630,행정동,,,2019,3,,정릉2동,11290630,Orange,Yellow,Yellow,Orange,Yellow
11290640,행정동,,,2019,3,,정릉3동,11290640,Orange,Yellow,Red,Red,Green
11290650,행정동,,,2019,3,,정릉4동,11290650,Orange,Red,Yellow,Orange,Green
11290660,행정동,,,2019,3,,길음1동,11290660,Yellow,Orange,Yellow,Green,Yellow
11290685,행정동,,,2019,3,,길음2동,11290685,Red,Green,Red,Yellow,Yellow
11290705,행정동,,,2019,3,,종암동,11290705,Yellow,Green,Yellow,Yellow,Yellow
11290715,행정동,,,2019,3,,월곡1동,11290715,Orange,Green,Blue,Blue,Red
11290725,행정동,,,2019,3,,월곡2동,11290725,Yellow,Orange,Yellow,Green,Green
11290760,행정동,,,2019,3,,장위1동,11290760,Yellow,Red,Yellow,Green,Green
11740690,행정동,,,2021,1,,둔촌1동,11740690,,,,,
11290770,행정동,,,2019,3,,장위2동,11290770,Orange,Orange,Yellow,Orange,Green
11290780,행정동,,,2019,3,,장위3동,11290780,Green,Orange,Blue,Blue,Red
11290810,행정동,,,2019,3,,석관동,11290810,Orange,Orange,Green,Green,Orange
11305534,행정동,,,2019,3,,삼양동,11305534,Orange,Yellow,Green,Green,Orange
11305535,행정동,,,2019,3,,미아동,11305535,Blue,Green,Green,Orange,Green
11305545,행정동,,,2019,3,,송중동,11305545,Yellow,Green,Green,Green,Orange
11305555,행정동,,,2019,3,,송천동,11305555,Yellow,Yellow,Orange,Green,Yellow
11305575,행정동,,,2019,3,,삼각산동,11305575,Yellow,Green,Green,Green,Orange
11305590,행정동,,,2019,3,,번1동,11305590,Green,Yellow,Orange,Yellow,Green
11305600,행정동,,,2019,3,,번2동,11305600,Orange,Orange,Red,Green,Green
11305606,행정동,,,2019,3,,번3동,11305606,Green,Red,Red,Yellow,Blue
11305610,행정동,,,2019,3,,수유1동,11305610,Orange,Yellow,Orange,Green,Green
11305620,행정동,,,2019,3,,수유2동,11305620,Green,Green,Orange,Yellow,Green
11305630,행정동,,,2019,3,,수유3동,11305630,Orange,Yellow,Green,Blue,Orange
11305645,행정동,,,2019,3,,우이동,11305645,Yellow,Blue,Orange,Red,Orange
11305660,행정동,,,2019,3,,인수동,11305660,Yellow,Orange,Yellow,Yellow,Green
11320511,행정동,,,2019,3,,창1동,11320511,Yellow,Yellow,Yellow,Green,Yellow
11320512,행정동,,,2019,3,,창2동,11320512,Orange,Yellow,Yellow,Orange,Yellow
11320513,행정동,,,2019,3,,창3동,11320513,Red,Orange,Red,Orange,Green
11320514,행정동,,,2019,3,,창4동,11320514,Green,Blue,Green,Green,Orange
11320515,행정동,,,2019,3,,창5동,11320515,Orange,Orange,Orange,Yellow,Yellow
11320521,행정동,,,2019,3,,도봉1동,11320521,Green,Orange,Yellow,Orange,Green
11320522,행정동,,,2019,3,,도봉2동,11320522,Yellow,Green,Yellow,Red,Yellow
11320660,행정동,,,2019,3,,쌍문1동,11320660,Orange,Orange,Yellow,Orange,Yellow
11320670,행정동,,,2019,3,,쌍문2동,11320670,Orange,Yellow,Orange,Yellow,Yellow
11320680,행정동,,,2019,3,,쌍문3동,11320680,Orange,Orange,Yellow,Orange,Yellow
11320681,행정동,,,2019,3,,쌍문4동,11320681,Yellow,Red,Blue,Green,Orange
11320690,행정동,,,2019,3,,방학1동,11320690,Yellow,Orange,Orange,Orange,Green
11320700,행정동,,,2019,3,,방학2동,11320700,Yellow,Red,Orange,Orange,Blue
11320710,행정동,,,2019,3,,방학3동,11320710,Green,Yellow,Blue,Red,Orange
11350560,행정동,,,2019,3,,월계1동,11350560,Yellow,Yellow,Orange,Yellow,Green
11350570,행정동,,,2019,3,,월계2동,11350570,Red,Red,Orange,Green,Green
11350595,행정동,,,2019,3,,공릉1동,11350595,Green,Yellow,Yellow,Green,Green
11350600,행정동,,,2019,3,,공릉2동,11350600,Green,Orange,Green,Orange,Green
11350611,행정동,,,2019,3,,하계1동,11350611,Orange,Orange,Orange,Orange,Yellow
11350619,행정동,,,2019,3,,중계본동,11350619,Yellow,Red,Orange,Yellow,Blue
11350624,행정동,,,2019,3,,중계4동,11350624,Orange,Red,Yellow,Yellow,Green
11350625,행정동,,,2019,3,,중계2·3동,11350625,Orange,Orange,Blue,Blue,Orange
11350630,행정동,,,2019,3,,상계1동,11350630,Red,Yellow,Red,Orange,Yellow
11350640,행정동,,,2019,3,,상계2동,11350640,Orange,Green,Orange,Green,Yellow
11350665,행정동,,,2019,3,,상계3·4동,11350665,Green,Red,Orange,Orange,Blue
11350670,행정동,,,2019,3,,상계5동,11350670,Red,Orange,Yellow,Yellow,Yellow
11350695,행정동,,,2019,3,,상계6·7동,11350695,Yellow,Green,Green,Green,Orange
