개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3150000,3150000-104-2016-00018,20160216,,01,영업/정상,01,영업,,,,,02  26615998,3.3,157857,서울특별시 강서구 방화동 830-3번지 (방화3동) 110~1호,"서울특별시 강서구 방화대로47가길 7, 110~111호 (방화동, 3동, 샤르망1)",07511,지에스25 방화샤르망,2016-02-16 10:56,I,59:59.0,편의점,183414.4948,452706.1049,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00029,20160226,,01,영업/정상,01,영업,,,,,0236616683,3.3,157210,서울특별시 강서구 마곡동 795-7번지 열린프라자 (지상 1층) 108호,"서울특별시 강서구 마곡중앙6로 93, 1층 108호 (마곡동, 가양 1동 열린프라자)",07803,씨유발산열린점,2016-09-21 17:16,I,59:59.0,편의점,185593,450880,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00030,20160229,,03,폐업,02,폐업,20200729,,,,0264246440,3.3,157908,서울특별시 강서구 화곡동 896-1 지상 1층 ,"서울특별시 강서구 곰달래로 156-1, 1층 (화곡동, 8동)",07781,씨유화곡1호점,2020-07-29 15:42,U,40:00.0,편의점,186700.8491,447609.0605,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00038,20160318,,03,폐업,02,폐업,20160419,,,,,4,157280,"서울특별시 강서구 내발산동 659-4번지 ,(1층) ","서울특별시 강서구 공항대로38길 106, 1층 (내발산동, 우장산동)",07651,지에스25  강서메르디앙,2016-03-18 14:06,I,59:59.0,편의점,186097.6235,450527.1753,편의점,,,,,상수도전용,,,,,,,,,N,4,,,
3150000,3150000-104-2016-00042,20160329,,03,폐업,02,폐업,20180403,,,,0226635240,3.3,157831,서울특별시 강서구 내발산동 696-0번지 (지상 1층) ,"서울특별시 강서구 강서로47라길 31, 1층 (내발산동, 1동)",07638,세븐일레븐 내발산점,2018-04-03 17:23,I,59:59.0,편의점,185139.6551,449946.7617,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00044,2016-03-29,,01,영업/정상,01,영업,,,,,0220657411,6.6,157-915,서울특별시 강서구 화곡동 976-9,"서울특별시 강서구 까치산로17길 10, 1층 (화곡동, 6동)",07663,세븐일레븐 강서화곡한솔점,2024-02-01 16:34,U,03:00.0,편의점,186609.4993,449561.4954,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00046,20160329,,03,폐업,02,폐업,20181105,,,,0232848129,6.6,157240,서울특별시 강서구 공항동 1373번지 (3층) ,"서울특별시 강서구 하늘길 112, 3층 (공항동, 국내선청사 3층 격리)",07505,세븐일레븐 김포공항국내선점,2018-11-05 14:50,U,37:39.0,편의점,182974.8501,450419.6846,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00048,20160330,,01,영업/정상,01,영업,,,,,0226595302,3.3,157838,서울특별시 강서구 등촌동 628-32 강변샤르망2차오피스텔 109호,"서울특별시 강서구 공항대로45길 101, 1층 109호 (등촌동, 1동, 강변샤르망2차오피스텔)",07548,세븐일레븐,2021-01-25 15:47,U,40:00.0,편의점,187342.2346,450784.4569,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00054,2016-04-05,,03,폐업,02,폐업,2023-12-05,,,,0220648132,6.6,157-851,서울특별시 강서구 방화동 582-3,"서울특별시 강서구 양천로14길 86, 1층 (방화동, 2동)",07610,세븐일레븐 방화새싹공원점,2023-12-05 11:23,U,07:00.0,편의점,183036.4059,451927.4092,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00058,20160407,,03,폐업,02,폐업,20200324,,,,02  26536775,6.6,157836,서울특별시 강서구 등촌동 523-28번지 (등촌2동) ,"서울특별시 강서구 등촌로51가길 52, 1층 (등촌동, 2동,)",07669,세븐일레븐등촌능안길점,2020-03-24 16:08,U,40:00.0,편의점,187727.1808,449390.98,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00062,20160408,,01,영업/정상,01,영업,,,,,,6.9,157916,서울특별시 강서구 화곡동 1096 1층,"서울특별시 강서구 우장산로15길 53, 1층 (화곡동)",07649,세븐일레븐 강서화곡마을점,2022-07-11 15:02,U,03:00.0,편의점,186776.1978,450368.0986,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00063,20160411,,01,영업/정상,01,영업,,,,,,49,157210,"서울특별시 강서구 마곡동 784-4번지 외 1필지 미르웰플러스오피스텔 115,1호","서울특별시 강서구 강서로 447, 1층 115,115-1호 (마곡동, 외 1필지 미르웰플러스오피스텔, 가양1동))",07792,이마트24 마곡미르웰점,2018-01-10 10:38,I,59:59.0,편의점,185817,451484,편의점,,,,,상수도전용,,,,,,,,,N,49,,,
3150000,3150000-104-2016-00066,20160411,,03,폐업,02,폐업,20200612,,,,02  26523573,9.9,157836,서울특별시 강서구 등촌동 366-137번지 (등촌2동) ,"서울특별시 강서구 등촌로51길 47, 1층 (등촌동)",07667,세븐일레븐 강서등촌로점,2020-06-12 17:39,U,40:00.0,편의점,187611.7876,449668.2543,편의점,,,,,,,,,,,,,,N,9.9,,,
3150000,3150000-104-2016-00068,20160412,,01,영업/정상,01,영업,,,,,,6.6,157840,서울특별시 강서구 등촌동 647-89번지 ,"서울특별시 강서구 공항대로59다길 14, 1층 (등촌동, 1동)",07563,GS25투웨니점,2016-04-12 16:17,I,59:59.0,편의점,187936.189,450125.9786,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00075,2016-04-15,,01,영업/정상,01,영업,,,,,0226586325,6.6,157-810,서울특별시 강서구 가양동 1488 106호,"서울특별시 강서구 허준로 198, 1층 106호 (가양동, 3동, 가양프라자)",07532,세븐일레븐 가양프라자점,2024-02-01 15:03,U,03:00.0,편의점,187582.8517,451006.6691,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00080,20160420,,03,폐업,02,폐업,20191128,,,,02  26960711,3.3,157889,서울특별시 강서구 화곡동 410-17번지 (화곡8동) ,"서울특별시 강서구 초록마을로30길 7, 1층 (화곡동, 8동)",07725,세븐일레븐 화곡현대,2019-11-28 14:39,U,40:00.0,편의점,186565.1733,448344.1434,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00085,2016-04-22,,03,폐업,02,폐업,2024-03-29,,,,02  26084333,6.6,157-925,서울특별시 강서구 화곡동 1075-49,"서울특별시 강서구 강서로31길 10, 1층 (화곡동, 1동)",07715,세븐일레븐 화곡중앙점,2024-03-29 17:19,U,01:00.0,편의점,185841.4263,448686.2299,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00087,2016-04-25,,01,영업/정상,01,영업,,,,,0236639174,6.6,157-280,서울특별시 강서구 내발산동 674-3 (우장산동),"서울특별시 강서구 강서로48길 47, 1층 (내발산동, 우장산동)",07682,세븐일레븐 강서우장산점,2024-03-11 17:23,U,03:00.0,편의점,185714.1573,450039.8025,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00088,2016-04-26,,03,폐업,02,폐업,2023-10-13,,,,02  20931995,6.6,157-779,서울특별시 강서구 염창동 240-21 우림블루나인 106호,"서울특별시 강서구 양천로 583, 106호 (염창동, 우림블루나인)",07547,세븐일레븐 강서블루나인점,2023-10-13 11:37,U,05:00.0,편의점,187952.56,450562.0202,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00096,2016-04-29,,01,영업/정상,01,영업,,,,,0232848129,6.6,157-840,서울특별시 강서구 등촌동 647-40,"서울특별시 강서구 공항대로59길 16, 1층 (등촌동, 1동)",07563,세븐일레븐 강서공항대로점,2024-02-01 14:34,U,03:00.0,편의점,187908.3653,450020.0896,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00097,2016-04-29,,01,영업/정상,01,영업,,,,,0220633402,6.6,157-030,서울특별시 강서구 등촌동 63-12 어위쉬예다인 104호,"서울특별시 강서구 양천로 452, 어위쉬예다인 1층 104호 (등촌동)",07574,세븐일레븐 등촌예다인점,2023-03-23 15:47,U,05:00.0,편의점,186763.4201,451176.9237,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00099,2016-04-29,,01,영업/정상,01,영업,,,,,0220640331,6.6,157-852,서울특별시 강서구 방화동 609-29 (방화1동),"서울특별시 강서구 방화동로 58-1 (방화동, 1동)",07616,세븐일레븐 공항시장역점,2024-02-01 15:56,U,03:00.0,편의점,183342.869,451489.715,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00100,20160429,,01,영업/정상,01,영업,,,,,02  26611305,3.3,157846,서울특별시 강서구 방화동 168-38번지 (방화1동) ,"서울특별시 강서구 양천로 128 (방화동, 1동)",07593,세븐일레븐 강서스토리점,2016-04-29 15:35,I,59:59.0,편의점,183861.6488,452327.8717,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00107,20160510,,03,폐업,02,폐업,20180131,,,,,6.6,157210,서울특별시 강서구 마곡동 794-0번지 문영비지웍스 (지상 1층) 110호,"서울특별시 강서구 강서로 391, 1층 110호 (마곡동, 가양 1동 문영비지웍스)",07803,미니스톱 마곡비즈웍스점,2018-01-31 17:08,I,59:59.0,편의점,185674,450942,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00119,20160524,,03,폐업,02,폐업,20170918,,,,,3.3,157871,서울특별시 강서구 화곡동 98-150번지 1층 ,"서울특별시 강서구 까치산로 29, 1층 (화곡동, 화곡본동)",07727,세븐일레븐 화곡까치산로점,2017-09-18 10:31,I,59:59.0,편의점,186101.2245,448926.9395,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00134,2016-06-10,,01,영업/정상,01,영업,,,,,,6.6,157-890,서울특별시 강서구 화곡동 421-24 (지상 1층),"서울특별시 강서구 강서로15길 116, 1층 (화곡동, 1동)",07771,세븐일레븐 강서화곡삼화점,2024-02-01 15:46,U,03:00.0,편의점,185751.1726,447769.7522,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00137,20160614,,03,폐업,02,폐업,20170424,,,,0236628905,3.3,157839,서울특별시 강서구 등촌동 637번지 ,"서울특별시 강서구 화곡로68길 102, 1층 104호 (등촌동,  가양1동, 서울시니어스가양타워)",07550,세븐일레븐 가양타워점,2017-04-24 13:16,I,59:59.0,편의점,187494.0793,450527.6996,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00155,20160711,,03,폐업,02,폐업,20210618,,,,,6.6,157875,서울특별시 강서구 화곡동 155-7 (화곡8동) ,"서울특별시 강서구 강서로18바길 22, 1층 (화곡동, 8동)",07753,씨유화곡봉제산점,2021-06-18 13:21,U,40:00.0,편의점,186648.2632,448209.2855,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00167,20160722,,03,폐업,02,폐업,20210127,,,,070 88414034,6.6,157801,"서울특별시 강서구 가양동 192-9 (1동), 한림타운 105호","서울특별시 강서구 강서로 511, 105호 (가양동, 1동, 한림타운)",07523,세븐일레븐 가양한림점,2021-01-27 14:46,U,40:00.0,편의점,185917.6707,452084.849,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00182,2016-08-03,,01,영업/정상,01,영업,,,,,0220638635,3.3,157-928,서울특별시 강서구 화곡동 1114-21,"서울특별시 강서구 화곡로60길 33, 1층 (화곡동, 6동)",07654,세븐일레븐 화곡로점,2024-02-01 15:50,U,03:00.0,편의점,186950.7845,450134.7702,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00186,2016-08-10,,01,영업/정상,01,영업,,,,,,3.3,157-904,서울특별시 강서구 화곡동 856-1,"서울특별시 강서구 곰달래로36길 17, 1층 (화곡동, 2동)",07782,세븐일레븐 강서화곡진주점,2024-02-01 16:01,U,03:00.0,편의점,187021.2596,447574.8118,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2016-00189,20160812,,03,폐업,02,폐업,20210820,,,,0226662682,6.6,157210,"서울특별시 강서구 마곡동 741 마곡엠밸리8단지, 1층 상가동 105호","서울특별시 강서구 마곡서1로 81, 상가동 1층 105호 (마곡동, 방화1동, 마곡엠밸리8단지)",07599,GS25 마곡8단지,2021-08-20 15:45,U,40:00.0,편의점,184053,451327,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,6.6,,,
3150000,3150000-104-2016-00199,20160826,,01,영업/정상,01,영업,,,,,,6.6,157861,서울특별시 강서구 염창동 244-15번지 (지상1층) ,"서울특별시 강서구 양천로69길 19, 1층 108, 109호 (염창동)",07544,지에스25 염창빌리지점,2016-08-26 10:48,I,59:59.0,편의점,188508.5026,450136.9733,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00211,20160919,,03,폐업,02,폐업,20170817,,,,070 40852638,6.6,157801,서울특별시 강서구 가양동 187-7번지 (가양1동) 제2호,"서울특별시 강서구 양천로49길 34, 제2호 (가양동, (1동))",07523,세븐일레븐향교역점,2017-08-17 17:34,I,59:59.0,편의점,185874.3164,452003.8613,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00212,20160919,,01,영업/정상,01,영업,,,,,02  26039221,6.6,157910,서울특별시 강서구 화곡동 914-35번지 (지상1층) ,"서울특별시 강서구 강서로7길 59, 1층 101호 (화곡동, 1동)",07777,세븐일레븐 화곡 원룸점,2016-10-04 18:02,I,59:59.0,편의점,186180.0863,447453.9524,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00218,20160929,,03,폐업,02,폐업,20211018,,,,,10,157839,서울특별시 강서구 등촌동 632-9 (지상1층) ,"서울특별시 강서구 양천로 606, 1층 104,105호 (등촌동, 1동,  준희빌딩)",07552,미니스톱 강서등촌점,2021-10-18 13:38,U,40:00.0,편의점,188017.6766,450332.8113,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,10,,,
3150000,3150000-104-2016-00231,20161010,,03,폐업,02,폐업,20170412,,,,,3.3,157884,서울특별시 강서구 화곡동 367-62번지 (지상1층) ,"서울특별시 강서구 가로공원로 238, 1층 101호 (화곡동, 1동, 길성이엔이)",07763,위드미 화곡,2017-04-12 10:14,I,59:59.0,편의점,185985.1156,448450.3993,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00236,20161014,,03,폐업,02,폐업,20170629,,,,,6.6,157930,서울특별시 강서구 등촌동 663-7번지 (지상1층) ,"서울특별시 강서구 화곡로63길 125, 1층 (등촌동, 3동, 윤준빌딩)",07590,GS25 등촌서낭점,2017-06-29 17:17,I,59:59.0,편의점,186336.1248,450732.0349,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00237,20161017,,01,영업/정상,01,영업,,,,,0226033647,6.6,157915,서울특별시 강서구 화곡동 981-15번지 (지상1층) ,"서울특별시 강서구 화곡로44가길 43, 1층 (화곡동, 6동, GS25 화곡도담)",07663,GS25 화곡도담,2016-10-17 16:50,I,59:59.0,편의점,186541.8767,449724.4693,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00238,20161018,,03,폐업,02,폐업,20181031,,,,0226031227,6.6,157870,서울특별시 강서구 화곡동 84-5번지 (우장산동) ,"서울특별시 강서구 우현로 17, 1층 (화곡동, 우장산동)",07695,GS25 우장산점,2018-10-31 9:58,U,37:25.0,편의점,186095.7573,449457.0235,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00239,20161020,,03,폐업,02,폐업,20190719,,,,02  26997550,6.6,157010,서울특별시 강서구 화곡동 1165-1번지 강서힐스테이트 (지상 1층) 상가동 103호,"서울특별시 강서구 강서로 242, 상가동 1층 103호 (화곡동, 우장산동 강서힐스테이트)",07694,GS25 강서힐스테이트점,2019-07-19 11:10,U,40:00.0,편의점,185509.1655,449450.0697,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00244,20161028,,03,폐업,02,폐업,20180116,,,,0226992550,6.6,157918,서울특별시 강서구 화곡동 1006-7번지 (지상1층) ,"서울특별시 강서구 강서로45가길 11, 1층 (화곡동, 3동)",07705,지에스25 화곡송화,2018-01-16 16:00,I,59:59.0,편의점,185407.2634,449473.1279,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00252,20161108,,03,폐업,02,폐업,20171115,,,,,3.3,157210,서울특별시 강서구 마곡동 794-0번지 문영비지웍스 (지상 1층) 109호,"서울특별시 강서구 강서로 391, 1층 109호 (마곡동, 가양 1동 문영비지웍스)",07803,포시즌,2017-11-15 11:11,I,59:59.0,편의점,185674,450942,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00256,20161115,,03,폐업,02,폐업,20190412,,,,,6,157863,서울특별시 강서구 염창동 267-19번지 (지상1층) ,"서울특별시 강서구 공항대로59다길 85, 1층 (염창동, 대진빌딩)",07554,미니스톱 강서하늘점,2019-04-12 13:21,U,40:00.0,편의점,188267.5227,449965.2504,편의점,,,,,상수도전용,,,,,,,,,N,6,,,
3150000,3150000-104-2016-00259,20161118,,01,영업/정상,01,영업,,,,,,6.6,157867,서울특별시 강서구 화곡동 55-88번지 (지상1층) ,"서울특별시 강서구 초록마을로14길 37, 1층 (화곡동, 본동)",07723,세븐일레븐 화곡본동점,2016-11-18 12:00,I,59:59.0,편의점,186539.7854,448750.3797,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00261,20161121,,03,폐업,02,폐업,20200915,,,,0226660607,3.3,157210,서울특별시 강서구 마곡동 747-0 마곡엠밸리10단지 (지상 1층) 업무시설동 104호,"서울특별시 강서구 마곡중앙1로 72, 업무시설동 1층 104호 (마곡동, 공항동 마곡엠밸리10단지)",07629,지에스25 마곡10단지점,2020-09-15 16:23,U,40:00.0,편의점,184042,450799,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2016-00271,20161202,,03,폐업,02,폐업,20210315,,,,0236655353,6.6,157863,서울특별시 강서구 염창동 272-9 (지상 2층) ,"서울특별시 강서구 공항대로 549, 2층 (염창동)",07561,씨유 공항대로점,2021-03-15 14:34,U,40:00.0,편의점,188182.7894,449782.3289,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00273,20161206,,01,영업/정상,01,영업,,,,,,6.6,157210,서울특별시 강서구 마곡동 795-5번지 마곡사이언스파크뷰 (지상 1층) 104호,"서울특별시 강서구 마곡중앙6로 85, 1층 104호 (마곡동, 가양 1동 마곡사이언스파크뷰)",07803,GS25 마곡파크뷰점,2017-05-02 14:14,I,59:59.0,편의점,185514,450890,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00279,20161213,,01,영업/정상,01,영업,,,,,02  26941505,6.6,157928,서울특별시 강서구 화곡동 1115-8번지 (지상1층) ,"서울특별시 강서구 공항대로46길 57, 1층 101호 (화곡동, 6동)",07654,씨유 화곡정원점,2019-07-08 16:05,U,40:00.0,편의점,186853.0738,450149.1288,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00282,20161216,,01,영업/정상,01,영업,,,,,,6.6,157210,서울특별시 강서구 마곡동 773-1번지 가양1동 ,"서울특별시 강서구 마곡중앙6로 10, 1층 121, 122호 (마곡동, 가양1동)",07801,씨유 마곡푸르지오점,2016-12-16 13:39,I,59:59.0,편의점,184756,450942,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2016-00290,20160530,,01,영업/정상,01,영업,,,,,02  20691889,9,157801,서울특별시 강서구 가양동 194-2번지 양천향교지웰에스테이트 (지상 1층) 101호,"서울특별시 강서구 양천로49길 54, 양천향교지웰에스테이트 101호 (가양동)",07523,GS25가양향교점,2018-06-11 15:13,I,59:59.0,편의점,185867.5,452099.7657,편의점,,,,,,,,,,,,,,N,9,,,
3150000,3150000-104-2017-00001,20170102,,03,폐업,02,폐업,20180530,,,,,6.6,157210,서울특별시 강서구 마곡동 772-8번지 에이스프라자 (지상 1층) 110호,"서울특별시 강서구 마곡동로 61, 1층 110호 (마곡동, 가양 1동 에이스프라자)",07802,위드미 엘지사이언스파크점,2018-05-30 9:57,I,59:59.0,편의점,185200,450940,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2017-00006,20170103,,03,폐업,02,폐업,20221227,,,,0220633570,3.3,157930,서울특별시 강서구 등촌동 698 (지상1층),"서울특별시 강서구 공항대로41길 76, 1층 104호 (등촌동, 3동, 로얄프라자)",07587,세븐일레븐 강서등촌로얄점,2022-12-27 14:01,U,09:00.0,편의점,186398.0236,450973.9924,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2017-00007,2017-01-03,,01,영업/정상,01,영업,,,,,,3.3,157-210,서울특별시 강서구 마곡동 746-1 마곡엠밸리12단지 판매시설1동(1206동) 103호,"서울특별시 강서구 공항대로 140, 판매시설1동 1206동 1층 103호 (마곡동, 마곡엠밸리12단지)",07808,세븐일레븐 마곡홈앤쇼핑점,2024-02-01 15:57,U,03:00.0,편의점,184285.2005,450783.3263,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2017-00010,20170105,,01,영업/정상,01,영업,,,,,,6.6,157866,서울특별시 강서구 화곡동 24-126번지 (지상1층) ,"서울특별시 강서구 화곡로42가길 9, 1층 101호 (화곡동, 본동, 그랜드오피스텔)",07679,GS25 화곡공원점,2017-01-05 14:13,I,59:59.0,편의점,186306.3886,449335.2175,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2017-00012,20170109,,03,폐업,02,폐업,20190820,,,,,6.6,157852,서울특별시 강서구 방화동 608-140번지 (지상1층) ,"서울특별시 강서구 초원로16길 24, 1층 (방화동, 1동)",07616,방화 CU 또오기점,2019-08-20 14:57,U,40:00.0,편의점,183591.8853,451589.0085,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2017-00030,20170203,,01,영업/정상,01,영업,,,,,0236649474,9,157916,서울특별시 강서구 화곡동 1096-29번지 카이도빌딩 (지상 1층) ,"서울특별시 강서구 공항대로44길 11, 1층 (화곡동, 6동 카이도빌딩)",07649,미니스톱 강서IT점,2017-02-10 16:00,I,59:59.0,편의점,186755.5371,450377.8509,편의점,,,,,상수도전용,,,,,,,,,N,9,,,
3150000,3150000-104-2017-00035,20170207,,01,영업/정상,01,영업,,,,,,3.3,157839,"서울특별시 강서구 등촌동 636-21 (지상1층, 1동) ","서울특별시 강서구 화곡로66길 145, 1층 (등촌동, 1동)",07565,씨유 등촌행복점,2021-11-15 13:32,U,40:00.0,편의점,187648.2931,450319.0796,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00041,20170217,,01,영업/정상,01,영업,,,,,,3.3,157839,서울특별시 강서구 등촌동 633-17번지 등촌투웨니퍼스트2차(지상1층) 가양1동 202동 101호,"서울특별시 강서구 양천로66길 21, 202동 1층 101호 (등촌동, 등촌투웨니퍼스트2차, 가양1동)",07553,씨유 등촌오피스점,2017-02-17 16:13,I,59:59.0,편의점,188027.6554,450190.3592,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00045,20170221,,03,폐업,02,폐업,20210527,,,,,3.3,157210,서울특별시 강서구 마곡동 774-4 마곡센트럴타워Ⅰ(지상1층) 가양1동 104호,"서울특별시 강서구 공항대로 227, 1층 104호 (마곡동, 마곡센트럴타워Ⅰ, 가양1동)",07802,세븐일레븐 마곡센트럴점,2021-05-27 14:56,U,40:00.0,편의점,185163,450826,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00047,2017-02-22,,03,폐업,02,폐업,2023-08-23,,,,0226651128,6.6,157-845,서울특별시 강서구 방화동 132-12 (지상1층) 3동,"서울특별시 강서구 방화대로50길 17, 1층 (방화동, 3동)",07518,지에스25 방화한숲점,2023-08-23 12:00,U,05:00.0,편의점,183846.8683,452730.2093,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2017-00056,20170307,,03,폐업,02,폐업,20191111,,,,,3.3,157210,서울특별시 강서구 마곡동 739-1번지 마곡더블유타워 (지상 1층) 113호,"서울특별시 강서구 방화대로 294, 1층 113호 (마곡동, 방화 1동 마곡더블유타워)",07599,GS25 마곡더블유,2019-11-11 13:35,U,40:00.0,편의점,183758,451652,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00059,20170308,,01,영업/정상,01,영업,,,,,0220652111,3.3,157866,서울특별시 강서구 화곡동 26-8 다산빌딩 (지상 1층) ,"서울특별시 강서구 까치산로15길 17, 1층 (화곡동, 본동 다산빌딩)",07678,씨유소나무 공원점,2021-08-19 20:07,U,40:00.0,편의점,186435.0758,449427.1053,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00060,20170309,,03,폐업,02,폐업,20210217,,,,,3.3,157210,서울특별시 강서구 마곡동 774-0 에스에이치빌딩 (지상1층) 1동 104호,"서울특별시 강서구 공항대로 205, 1동 1층 104호 (마곡동, 에스에이치빌딩, 가양1동)",07802,GS25 마곡SH점,2021-02-17 13:57,U,40:00.0,편의점,184954,450846,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00064,20170314,,03,폐업,02,폐업,20200409,,,,,3.3,157280,서울특별시 강서구 내발산동 706-5번지 (지상 1층) ,"서울특별시 강서구 강서로46길 47, 1층 (내발산동, 우장산동)",07692,GS25강서로우장산점,2020-04-09 13:20,U,40:00.0,편의점,185709.9073,449861.2812,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00074,20170322,,01,영업/정상,01,영업,,,,,0226072401,3.3,157866,서울특별시 강서구 화곡동 24-108번지 (지상 1층) ,"서울특별시 강서구 화곡로42길 28, 1층 (화곡동, 본동)",07679,GS 화곡미소점,2019-07-01 13:57,U,40:00.0,편의점,186401.1994,449319.2764,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2017-00085,20170327,,01,영업/정상,01,영업,,,,,,9.9,157930,서울특별시 강서구 등촌동 695-1번지 (지상 1층) 101호,"서울특별시 강서구 강서로62길 98, 1층 101호 (등촌동, 3동)",07586,씨유 등촌5단지점,2019-10-30 9:37,U,40:00.0,편의점,186236.3993,451054.4371,편의점,,,,,상수도전용,,,,,,,,,N,9.9,,,
3150000,3150000-104-2017-00101,20170406,,01,영업/정상,01,영업,,,,,0236639474,3.3,157210,서울특별시 강서구 마곡동 760-0번지 마곡나루역보타닉푸르지오시티 (지상 1층) 109호,"서울특별시 강서구 마곡중앙5로 6, 1층 109호 (마곡동, 가양 1동 마곡나루역보타닉푸르지오시티)",07788,GS25마곡보타닉,2017-04-06 13:52,I,59:59.0,편의점,184650,451667,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
